Time,Interval Start,Interval End,Load,Location,Estimated_Temperature_F
2026-06-29 11:30:00,2026-06-29 11:30:00-04:00,2026-06-29 11:35:00-04:00,12798.325,ISO-NE System Total,81.22168530779969
2026-06-29 11:35:00,2026-06-29 11:35:00-04:00,2026-06-29 11:40:00-04:00,12857.99,ISO-NE System Total,81.26178749505983
2026-06-29 11:40:00,2026-06-29 11:40:00-04:00,2026-06-29 11:45:00-04:00,12952.723,ISO-NE System Total,81.32545967314944
2026-06-29 11:45:00,2026-06-29 11:45:00-04:00,2026-06-29 11:50:00-04:00,13003.729,ISO-NE System Total,81.35974195192915
2026-06-29 11:50:00,2026-06-29 11:50:00-04:00,2026-06-29 11:55:00-04:00,13028.477,ISO-NE System Total,81.37637563885305
2026-06-29 11:55:00,2026-06-29 11:55:00-04:00,2026-06-29 12:00:00-04:00,13083.461,ISO-NE System Total,81.41333162082425
2026-06-29 12:00:00,2026-06-29 12:00:00-04:00,2026-06-29 12:05:00-04:00,13152.516,ISO-NE System Total,81.73233842777896
2026-06-29 12:05:00,2026-06-29 12:05:00-04:00,2026-06-29 12:10:00-04:00,13165.458,ISO-NE System Total,81.7410370368047
2026-06-29 12:10:00,2026-06-29 12:10:00-04:00,2026-06-29 12:15:00-04:00,13217.669,ISO-NE System Total,81.77612922316253
2026-06-29 12:15:00,2026-06-29 12:15:00-04:00,2026-06-29 12:20:00-04:00,13310.905,ISO-NE System Total,81.83879523391235
2026-06-29 12:20:00,2026-06-29 12:20:00-04:00,2026-06-29 12:25:00-04:00,13328.779,ISO-NE System Total,81.85080875096736
2026-06-29 12:25:00,2026-06-29 12:25:00-04:00,2026-06-29 12:30:00-04:00,13363.74,ISO-NE System Total,81.87430682469237
2026-06-29 12:30:00,2026-06-29 12:30:00-04:00,2026-06-29 12:35:00-04:00,13410.546,ISO-NE System Total,81.9057661890919
2026-06-29 12:35:00,2026-06-29 12:35:00-04:00,2026-06-29 12:40:00-04:00,13508.238,ISO-NE System Total,81.97142717757458
2026-06-29 12:40:00,2026-06-29 12:40:00-04:00,2026-06-29 12:45:00-04:00,13553.418,ISO-NE System Total,82.00179367083553
2026-06-29 12:45:00,2026-06-29 12:45:00-04:00,2026-06-29 12:50:00-04:00,13657.583,ISO-NE System Total,82.07180530807602
2026-06-29 12:50:00,2026-06-29 12:50:00-04:00,2026-06-29 12:55:00-04:00,13742.692,ISO-NE System Total,82.12900897950021
2026-06-29 12:55:00,2026-06-29 12:55:00-04:00,2026-06-29 13:00:00-04:00,13767.699,ISO-NE System Total,82.14581674614422
2026-06-29 13:00:00,2026-06-29 13:00:00-04:00,2026-06-29 13:05:00-04:00,13834.515,ISO-NE System Total,81.91813189151038
2026-06-29 13:05:00,2026-06-29 13:05:00-04:00,2026-06-29 13:10:00-04:00,13896.505,ISO-NE System Total,81.95979676351669
2026-06-29 13:10:00,2026-06-29 13:10:00-04:00,2026-06-29 13:15:00-04:00,13982.404,ISO-NE System Total,82.01753141169335
2026-06-29 13:15:00,2026-06-29 13:15:00-04:00,2026-06-29 13:20:00-04:00,14043.994,ISO-NE System Total,82.05892743471108
2026-06-29 13:20:00,2026-06-29 13:20:00-04:00,2026-06-29 13:25:00-04:00,14113.617,ISO-NE System Total,82.10572261754211
2026-06-29 13:25:00,2026-06-29 13:25:00-04:00,2026-06-29 13:30:00-04:00,14132.451,ISO-NE System Total,82.11838137216975
2026-06-29 13:30:00,2026-06-29 13:30:00-04:00,2026-06-29 13:35:00-04:00,14179.764,ISO-NE System Total,82.15018150266232
2026-06-29 13:35:00,2026-06-29 13:35:00-04:00,2026-06-29 13:40:00-04:00,14242.301,ISO-NE System Total,82.19221402566053
2026-06-29 13:40:00,2026-06-29 13:40:00-04:00,2026-06-29 13:45:00-04:00,14287.191,ISO-NE System Total,82.22238560340475
2026-06-29 13:45:00,2026-06-29 13:45:00-04:00,2026-06-29 13:50:00-04:00,14406.317,ISO-NE System Total,82.30245286494088
2026-06-29 13:50:00,2026-06-29 13:50:00-04:00,2026-06-29 13:55:00-04:00,14439.831,ISO-NE System Total,82.32497837744967
2026-06-29 13:55:00,2026-06-29 13:55:00-04:00,2026-06-29 14:00:00-04:00,14509.875,ISO-NE System Total,82.37205652384118
2026-06-29 14:00:00,2026-06-29 14:00:00-04:00,2026-06-29 14:05:00-04:00,14536.077,ISO-NE System Total,81.59046409680157
2026-06-29 14:05:00,2026-06-29 14:05:00-04:00,2026-06-29 14:10:00-04:00,14591.483,ISO-NE System Total,81.62770371445573
2026-06-29 14:10:00,2026-06-29 14:10:00-04:00,2026-06-29 14:15:00-04:00,14684.528,ISO-NE System Total,81.6902413498135
2026-06-29 14:15:00,2026-06-29 14:15:00-04:00,2026-06-29 14:20:00-04:00,14722.408,ISO-NE System Total,81.71570134903273
2026-06-29 14:20:00,2026-06-29 14:20:00-04:00,2026-06-29 14:25:00-04:00,14774.262,ISO-NE System Total,81.75055358766824
2026-06-29 14:25:00,2026-06-29 14:25:00-04:00,2026-06-29 14:30:00-04:00,14843.072,ISO-NE System Total,81.79680233492996
2026-06-29 14:30:00,2026-06-29 14:30:00-04:00,2026-06-29 14:35:00-04:00,14931.037,ISO-NE System Total,81.85592558813268
2026-06-29 14:35:00,2026-06-29 14:35:00-04:00,2026-06-29 14:40:00-04:00,14991.501,ISO-NE System Total,81.89656480124754
2026-06-29 14:40:00,2026-06-29 14:40:00-04:00,2026-06-29 14:45:00-04:00,15014.802,ISO-NE System Total,81.91222592695522
2026-06-29 14:45:00,2026-06-29 14:45:00-04:00,2026-06-29 14:50:00-04:00,15061.38,ISO-NE System Total,81.94353204743126
2026-06-29 14:50:00,2026-06-29 14:50:00-04:00,2026-06-29 14:55:00-04:00,15152.454,ISO-NE System Total,82.00474492939776
2026-06-29 14:55:00,2026-06-29 14:55:00-04:00,2026-06-29 15:00:00-04:00,15237.461,ISO-NE System Total,82.06188004432987
2026-06-29 15:00:00,2026-06-29 15:00:00-04:00,2026-06-29 15:05:00-04:00,15300.54,ISO-NE System Total,80.83292787692447
2026-06-29 15:05:00,2026-06-29 15:05:00-04:00,2026-06-29 15:10:00-04:00,15459.576,ISO-NE System Total,80.9398195462969
2026-06-29 15:10:00,2026-06-29 15:10:00-04:00,2026-06-29 15:15:00-04:00,15513.519,ISO-NE System Total,80.97607584877532
2026-06-29 15:15:00,2026-06-29 15:15:00-04:00,2026-06-29 15:20:00-04:00,15626.788,ISO-NE System Total,81.05220648899606
2026-06-29 15:20:00,2026-06-29 15:20:00-04:00,2026-06-29 15:25:00-04:00,15740.561,ISO-NE System Total,81.12867587894242
2026-06-29 15:25:00,2026-06-29 15:25:00-04:00,2026-06-29 15:30:00-04:00,15817.736,ISO-NE System Total,81.18054693067798
2026-06-29 15:30:00,2026-06-29 15:30:00-04:00,2026-06-29 15:35:00-04:00,15937.362,ISO-NE System Total,81.26095025344983
2026-06-29 15:35:00,2026-06-29 15:35:00-04:00,2026-06-29 15:40:00-04:00,16067.435,ISO-NE System Total,81.34837523968113
2026-06-29 15:40:00,2026-06-29 15:40:00-04:00,2026-06-29 15:45:00-04:00,16142.475,ISO-NE System Total,81.39881130994011
2026-06-29 15:45:00,2026-06-29 15:45:00-04:00,2026-06-29 15:50:00-04:00,16237.805,ISO-NE System Total,81.46288474514517
2026-06-29 15:50:00,2026-06-29 15:50:00-04:00,2026-06-29 15:55:00-04:00,16259.154,ISO-NE System Total,81.47723388778856
2026-06-29 15:55:00,2026-06-29 15:55:00-04:00,2026-06-29 16:00:00-04:00,16445.627,ISO-NE System Total,81.60256658141066
2026-06-29 16:00:00,2026-06-29 16:00:00-04:00,2026-06-29 16:05:00-04:00,16511.216,ISO-NE System Total,79.9897961726994
2026-06-29 16:05:00,2026-06-29 16:05:00-04:00,2026-06-29 16:10:00-04:00,16637.461,ISO-NE System Total,80.07464827410992
2026-06-29 16:10:00,2026-06-29 16:10:00-04:00,2026-06-29 16:15:00-04:00,16709.315,ISO-NE System Total,80.12294296217479
2026-06-29 16:15:00,2026-06-29 16:15:00-04:00,2026-06-29 16:20:00-04:00,16796.466,ISO-NE System Total,80.18151910768573
2026-06-29 16:20:00,2026-06-29 16:20:00-04:00,2026-06-29 16:25:00-04:00,16919.876,ISO-NE System Total,80.26446574188962
2026-06-29 16:25:00,2026-06-29 16:25:00-04:00,2026-06-29 16:30:00-04:00,17041.005,ISO-NE System Total,80.3458792647361
2026-06-29 16:30:00,2026-06-29 16:30:00-04:00,2026-06-29 16:35:00-04:00,17207.142,ISO-NE System Total,80.45754367577842
2026-06-29 16:35:00,2026-06-29 16:35:00-04:00,2026-06-29 16:40:00-04:00,17280.911,ISO-NE System Total,80.50712547837617
2026-06-29 16:40:00,2026-06-29 16:40:00-04:00,2026-06-29 16:45:00-04:00,17417.238,ISO-NE System Total,80.59875391854402
2026-06-29 16:45:00,2026-06-29 16:45:00-04:00,2026-06-29 16:50:00-04:00,17502.476,ISO-NE System Total,80.65604429376702
2026-06-29 16:50:00,2026-06-29 16:50:00-04:00,2026-06-29 16:55:00-04:00,17630.752,ISO-NE System Total,80.74226147591709
2026-06-29 16:55:00,2026-06-29 16:55:00-04:00,2026-06-29 17:00:00-04:00,17737.042,ISO-NE System Total,80.81370137340946
2026-06-29 17:00:00,2026-06-29 17:00:00-04:00,2026-06-29 17:05:00-04:00,17803.726,ISO-NE System Total,78.92907354911702
2026-06-29 17:05:00,2026-06-29 17:05:00-04:00,2026-06-29 17:10:00-04:00,17866.702,ISO-NE System Total,78.9714011338802
2026-06-29 17:10:00,2026-06-29 17:10:00-04:00,2026-06-29 17:15:00-04:00,17973.508,ISO-NE System Total,79.04318784656785
2026-06-29 17:15:00,2026-06-29 17:15:00-04:00,2026-06-29 17:20:00-04:00,18115.263,ISO-NE System Total,79.13846456751082
2026-06-29 17:20:00,2026-06-29 17:20:00-04:00,2026-06-29 17:25:00-04:00,18261.508,ISO-NE System Total,79.2367591183507
2026-06-29 17:25:00,2026-06-29 17:25:00-04:00,2026-06-29 17:30:00-04:00,18369.354,ISO-NE System Total,79.30924483840867
2026-06-29 17:30:00,2026-06-29 17:30:00-04:00,2026-06-29 17:35:00-04:00,18497.483,ISO-NE System Total,79.39536321855543
2026-06-29 17:35:00,2026-06-29 17:35:00-04:00,2026-06-29 17:40:00-04:00,18590.948,ISO-NE System Total,79.45818314535121
2026-06-29 17:40:00,2026-06-29 17:40:00-04:00,2026-06-29 17:45:00-04:00,18741.991,ISO-NE System Total,79.5597025398092
2026-06-29 17:45:00,2026-06-29 17:45:00-04:00,2026-06-29 17:50:00-04:00,18831.4,ISO-NE System Total,79.61979633786069
2026-06-29 17:50:00,2026-06-29 17:50:00-04:00,2026-06-29 17:55:00-04:00,18946.923,ISO-NE System Total,79.69744194213212
2026-06-29 17:55:00,2026-06-29 17:55:00-04:00,2026-06-29 18:00:00-04:00,19015.974,ISO-NE System Total,79.74385267090948
2026-06-29 18:00:00,2026-06-29 18:00:00-04:00,2026-06-29 18:05:00-04:00,19047.663,ISO-NE System Total,77.69459919908766
2026-06-29 18:05:00,2026-06-29 18:05:00-04:00,2026-06-29 18:10:00-04:00,19017.629,ISO-NE System Total,77.67441267277958
2026-06-29 18:10:00,2026-06-29 18:10:00-04:00,2026-06-29 18:15:00-04:00,19079.716,ISO-NE System Total,77.71614274066563
2026-06-29 18:15:00,2026-06-29 18:15:00-04:00,2026-06-29 18:20:00-04:00,19175.103,ISO-NE System Total,77.78025448685158
2026-06-29 18:20:00,2026-06-29 18:20:00-04:00,2026-06-29 18:25:00-04:00,19242.487,ISO-NE System Total,77.825544787469
2026-06-29 18:25:00,2026-06-29 18:25:00-04:00,2026-06-29 18:30:00-04:00,19320.49,ISO-NE System Total,77.87797235661094
2026-06-29 18:30:00,2026-06-29 18:30:00-04:00,2026-06-29 18:35:00-04:00,19314.13,ISO-NE System Total,77.87369765769239
2026-06-29 18:35:00,2026-06-29 18:35:00-04:00,2026-06-29 18:40:00-04:00,19378.787,ISO-NE System Total,77.91715508033012
2026-06-29 18:40:00,2026-06-29 18:40:00-04:00,2026-06-29 18:45:00-04:00,19389.121,ISO-NE System Total,77.92410079395027
2026-06-29 18:45:00,2026-06-29 18:45:00-04:00,2026-06-29 18:50:00-04:00,19412.506,ISO-NE System Total,77.93981837794556
2026-06-29 18:50:00,2026-06-29 18:50:00-04:00,2026-06-29 18:55:00-04:00,19428.547,ISO-NE System Total,77.95059989451038
2026-06-29 18:55:00,2026-06-29 18:55:00-04:00,2026-06-29 19:00:00-04:00,19432.86,ISO-NE System Total,77.95349875872982
2026-06-29 19:00:00,2026-06-29 19:00:00-04:00,2026-06-29 19:05:00-04:00,19405.762,ISO-NE System Total,75.8647332231778
2026-06-29 19:05:00,2026-06-29 19:05:00-04:00,2026-06-29 19:10:00-04:00,19336.099,ISO-NE System Total,75.8179111554479
2026-06-29 19:10:00,2026-06-29 19:10:00-04:00,2026-06-29 19:15:00-04:00,19324.773,ISO-NE System Total,75.81029869633606
2026-06-29 19:15:00,2026-06-29 19:15:00-04:00,2026-06-29 19:20:00-04:00,19316.952,ISO-NE System Total,75.8050420264867
2026-06-29 19:20:00,2026-06-29 19:20:00-04:00,2026-06-29 19:25:00-04:00,19236.127,ISO-NE System Total,75.75071772773028
2026-06-29 19:25:00,2026-06-29 19:25:00-04:00,2026-06-29 19:30:00-04:00,19188.795,ISO-NE System Total,75.71890482691074
2026-06-29 19:30:00,2026-06-29 19:30:00-04:00,2026-06-29 19:35:00-04:00,19100.285,ISO-NE System Total,75.65941526696109
2026-06-29 19:35:00,2026-06-29 19:35:00-04:00,2026-06-29 19:40:00-04:00,19095.653,ISO-NE System Total,75.65630199567325
2026-06-29 19:40:00,2026-06-29 19:40:00-04:00,2026-06-29 19:45:00-04:00,19080.878,ISO-NE System Total,75.6463713861573
2026-06-29 19:45:00,2026-06-29 19:45:00-04:00,2026-06-29 19:50:00-04:00,19015.854,ISO-NE System Total,75.60266729457256
2026-06-29 19:50:00,2026-06-29 19:50:00-04:00,2026-06-29 19:55:00-04:00,19009.232,ISO-NE System Total,75.59821649956649
2026-06-29 19:55:00,2026-06-29 19:55:00-04:00,2026-06-29 20:00:00-04:00,18899.511,ISO-NE System Total,75.52447054987452
2026-06-29 20:00:00,2026-06-29 20:00:00-04:00,2026-06-29 20:05:00-04:00,18820.152,ISO-NE System Total,73.54168394348144
2026-06-29 20:05:00,2026-06-29 20:05:00-04:00,2026-06-29 20:10:00-04:00,18833.673,ISO-NE System Total,73.55077171141816
2026-06-29 20:10:00,2026-06-29 20:10:00-04:00,2026-06-29 20:15:00-04:00,18724.72,ISO-NE System Total,73.47754195178429
2026-06-29 20:15:00,2026-06-29 20:15:00-04:00,2026-06-29 20:20:00-04:00,18672.616,ISO-NE System Total,73.44252168253091
2026-06-29 20:20:00,2026-06-29 20:20:00-04:00,2026-06-29 20:25:00-04:00,18623.5,ISO-NE System Total,73.40950971522227
2026-06-29 20:25:00,2026-06-29 20:25:00-04:00,2026-06-29 20:30:00-04:00,18593.455,ISO-NE System Total,73.389315795567
2026-06-29 20:30:00,2026-06-29 20:30:00-04:00,2026-06-29 20:35:00-04:00,18554.504,ISO-NE System Total,73.36313595318084
2026-06-29 20:35:00,2026-06-29 20:35:00-04:00,2026-06-29 20:40:00-04:00,18476.037,ISO-NE System Total,73.31039651921215
2026-06-29 20:40:00,2026-06-29 20:40:00-04:00,2026-06-29 20:45:00-04:00,18468.313,ISO-NE System Total,73.30520504524252
2026-06-29 20:45:00,2026-06-29 20:45:00-04:00,2026-06-29 20:50:00-04:00,18386.537,ISO-NE System Total,73.25024155801573
2026-06-29 20:50:00,2026-06-29 20:50:00-04:00,2026-06-29 20:55:00-04:00,18384.997,ISO-NE System Total,73.24920648940967
2026-06-29 20:55:00,2026-06-29 20:55:00-04:00,2026-06-29 21:00:00-04:00,18280.831,ISO-NE System Total,73.17919418004671
2026-06-29 21:00:00,2026-06-29 21:00:00-04:00,2026-06-29 21:05:00-04:00,18172.865,ISO-NE System Total,71.44977355579978
2026-06-29 21:05:00,2026-06-29 21:05:00-04:00,2026-06-29 21:10:00-04:00,18078.946,ISO-NE System Total,71.38664848540196
2026-06-29 21:10:00,2026-06-29 21:10:00-04:00,2026-06-29 21:15:00-04:00,18040.35,ISO-NE System Total,71.36070724649316
2026-06-29 21:15:00,2026-06-29 21:15:00-04:00,2026-06-29 21:20:00-04:00,17867.544,ISO-NE System Total,71.24456045068862
2026-06-29 21:20:00,2026-06-29 21:20:00-04:00,2026-06-29 21:25:00-04:00,17829.965,ISO-NE System Total,71.21930276033332
2026-06-29 21:25:00,2026-06-29 21:25:00-04:00,2026-06-29 21:30:00-04:00,17724.678,ISO-NE System Total,71.14853700167984
2026-06-29 21:30:00,2026-06-29 21:30:00-04:00,2026-06-29 21:35:00-04:00,17596.732,ISO-NE System Total,71.06254161994536
2026-06-29 21:35:00,2026-06-29 21:35:00-04:00,2026-06-29 21:40:00-04:00,17500.7,ISO-NE System Total,70.99799635476532
2026-06-29 21:40:00,2026-06-29 21:40:00-04:00,2026-06-29 21:45:00-04:00,17438.626,ISO-NE System Total,70.9562750244714
2026-06-29 21:45:00,2026-06-29 21:45:00-04:00,2026-06-29 21:50:00-04:00,17292.448,ISO-NE System Total,70.85802550583712
2026-06-29 21:50:00,2026-06-29 21:50:00-04:00,2026-06-29 21:55:00-04:00,17143.477,ISO-NE System Total,70.75789874914001
2026-06-29 21:55:00,2026-06-29 21:55:00-04:00,2026-06-29 22:00:00-04:00,16996.505,ISO-NE System Total,70.65911556526338
2026-06-29 22:00:00,2026-06-29 22:00:00-04:00,2026-06-29 22:05:00-04:00,16881.845,ISO-NE System Total,69.3107010219017
2026-06-29 22:05:00,2026-06-29 22:05:00-04:00,2026-06-29 22:10:00-04:00,16726.052,ISO-NE System Total,69.20598904570426
2026-06-29 22:10:00,2026-06-29 22:10:00-04:00,2026-06-29 22:15:00-04:00,16582.574,ISO-NE System Total,69.10955425774293
2026-06-29 22:15:00,2026-06-29 22:15:00-04:00,2026-06-29 22:20:00-04:00,16474.446,ISO-NE System Total,69.036878999148
2026-06-29 22:20:00,2026-06-29 22:20:00-04:00,2026-06-29 22:25:00-04:00,16333.524,ISO-NE System Total,68.94216215622376
2026-06-29 22:25:00,2026-06-29 22:25:00-04:00,2026-06-29 22:30:00-04:00,16168.749,ISO-NE System Total,68.83141317598756
2026-06-29 22:30:00,2026-06-29 22:30:00-04:00,2026-06-29 22:35:00-04:00,16048.93,ISO-NE System Total,68.75088013357873
2026-06-29 22:35:00,2026-06-29 22:35:00-04:00,2026-06-29 22:40:00-04:00,15959.082,ISO-NE System Total,68.69049127376223
2026-06-29 22:40:00,2026-06-29 22:40:00-04:00,2026-06-29 22:45:00-04:00,15836.658,ISO-NE System Total,68.60820735231522
2026-06-29 22:45:00,2026-06-29 22:45:00-04:00,2026-06-29 22:50:00-04:00,15653.109,ISO-NE System Total,68.48483994479969
2026-06-29 22:50:00,2026-06-29 22:50:00-04:00,2026-06-29 22:55:00-04:00,15498.632,ISO-NE System Total,68.38101248177469
2026-06-29 22:55:00,2026-06-29 22:55:00-04:00,2026-06-29 23:00:00-04:00,15445.182,ISO-NE System Total,68.34508753567471
2026-06-29 23:00:00,2026-06-29 23:00:00-04:00,2026-06-29 23:05:00-04:00,15336.609,ISO-NE System Total,67.47290980254294
2026-06-29 23:05:00,2026-06-29 23:05:00-04:00,2026-06-29 23:10:00-04:00,15161.819,ISO-NE System Total,67.355429515755
2026-06-29 23:10:00,2026-06-29 23:10:00-04:00,2026-06-29 23:15:00-04:00,14995.678,ISO-NE System Total,67.2437624162228
2026-06-29 23:15:00,2026-06-29 23:15:00-04:00,2026-06-29 23:20:00-04:00,14943.152,ISO-NE System Total,67.20845851128645
2026-06-29 23:20:00,2026-06-29 23:20:00-04:00,2026-06-29 23:25:00-04:00,14796.722,ISO-NE System Total,67.11003961778935
2026-06-29 23:25:00,2026-06-29 23:25:00-04:00,2026-06-29 23:30:00-04:00,14635.863,ISO-NE System Total,67.00192266915144
2026-06-29 23:30:00,2026-06-29 23:30:00-04:00,2026-06-29 23:35:00-04:00,14533.656,ISO-NE System Total,66.93322704771009
2026-06-29 23:35:00,2026-06-29 23:35:00-04:00,2026-06-29 23:40:00-04:00,14413.222,ISO-NE System Total,66.85228064998128
2026-06-29 23:40:00,2026-06-29 23:40:00-04:00,2026-06-29 23:45:00-04:00,14314.417,ISO-NE System Total,66.78587158918786
2026-06-29 23:45:00,2026-06-29 23:45:00-04:00,2026-06-29 23:50:00-04:00,14204.009,ISO-NE System Total,66.71166389135799
2026-06-29 23:50:00,2026-06-29 23:50:00-04:00,2026-06-29 23:55:00-04:00,14078.26,ISO-NE System Total,66.62714516269332
2026-06-29 23:55:00,2026-06-29 23:55:00-04:00,2026-06-30 00:00:00-04:00,13980.553,ISO-NE System Total,66.56147409237357
2026-06-30 00:00:00,2026-06-30 00:00:00-04:00,2026-06-30 00:05:00-04:00,13892.396,ISO-NE System Total,78.2296284019689
2026-06-30 00:05:00,2026-06-30 00:05:00-04:00,2026-06-30 00:10:00-04:00,13811.293,ISO-NE System Total,78.1751172531654
2026-06-30 00:10:00,2026-06-30 00:10:00-04:00,2026-06-30 00:15:00-04:00,13707.579,ISO-NE System Total,78.10540874315954
2026-06-30 00:15:00,2026-06-30 00:15:00-04:00,2026-06-30 00:20:00-04:00,13660.796,ISO-NE System Total,78.07396483757684
2026-06-30 00:20:00,2026-06-30 00:20:00-04:00,2026-06-30 00:25:00-04:00,13569.477,ISO-NE System Total,78.01258728560484
2026-06-30 00:25:00,2026-06-30 00:25:00-04:00,2026-06-30 00:30:00-04:00,13488.097,ISO-NE System Total,77.95788995887675
2026-06-30 00:30:00,2026-06-30 00:30:00-04:00,2026-06-30 00:35:00-04:00,13374.512,ISO-NE System Total,77.88154692795503
2026-06-30 00:35:00,2026-06-30 00:35:00-04:00,2026-06-30 00:40:00-04:00,13282.06,ISO-NE System Total,77.81940786122284
2026-06-30 00:40:00,2026-06-30 00:40:00-04:00,2026-06-30 00:45:00-04:00,13206.822,ISO-NE System Total,77.7688387107145
2026-06-30 00:45:00,2026-06-30 00:45:00-04:00,2026-06-30 00:50:00-04:00,13164.832,ISO-NE System Total,77.74061628813756
2026-06-30 00:50:00,2026-06-30 00:50:00-04:00,2026-06-30 00:55:00-04:00,13126.339,ISO-NE System Total,77.71474427784334
2026-06-30 00:55:00,2026-06-30 00:55:00-04:00,2026-06-30 01:00:00-04:00,13031.338,ISO-NE System Total,77.65089197093137
2026-06-30 01:00:00,2026-06-30 01:00:00-04:00,2026-06-30 01:05:00-04:00,12920.556,ISO-NE System Total,77.84902628898463
2026-06-30 01:05:00,2026-06-30 01:05:00-04:00,2026-06-30 01:10:00-04:00,12878.05,ISO-NE System Total,77.8204570512124
2026-06-30 01:10:00,2026-06-30 01:10:00-04:00,2026-06-30 01:15:00-04:00,12797.154,ISO-NE System Total,77.76608503176051
2026-06-30 01:15:00,2026-06-30 01:15:00-04:00,2026-06-30 01:20:00-04:00,12746.912,ISO-NE System Total,77.732316254549
2026-06-30 01:20:00,2026-06-30 01:20:00-04:00,2026-06-30 01:25:00-04:00,12688.452,ISO-NE System Total,77.69302397486696
2026-06-30 01:25:00,2026-06-30 01:25:00-04:00,2026-06-30 01:30:00-04:00,12609.25,ISO-NE System Total,77.63979053088174
2026-06-30 01:30:00,2026-06-30 01:30:00-04:00,2026-06-30 01:35:00-04:00,12592.349,ISO-NE System Total,77.62843098899145
2026-06-30 01:35:00,2026-06-30 01:35:00-04:00,2026-06-30 01:40:00-04:00,12535.654,ISO-NE System Total,77.59032500547156
2026-06-30 01:40:00,2026-06-30 01:40:00-04:00,2026-06-30 01:45:00-04:00,12426.716,ISO-NE System Total,77.51710532767476
2026-06-30 01:45:00,2026-06-30 01:45:00-04:00,2026-06-30 01:50:00-04:00,12390.202,ISO-NE System Total,77.49256344775156
2026-06-30 01:50:00,2026-06-30 01:50:00-04:00,2026-06-30 01:55:00-04:00,12373.389,ISO-NE System Total,77.48126305263877
2026-06-30 01:55:00,2026-06-30 01:55:00-04:00,2026-06-30 02:00:00-04:00,12285.967,ISO-NE System Total,77.42250476193806
2026-06-30 02:00:00,2026-06-30 02:00:00-04:00,2026-06-30 02:05:00-04:00,12256.017,ISO-NE System Total,78.20157807395462
2026-06-30 02:05:00,2026-06-30 02:05:00-04:00,2026-06-30 02:10:00-04:00,12235.944,ISO-NE System Total,78.18808655958483
2026-06-30 02:10:00,2026-06-30 02:10:00-04:00,2026-06-30 02:15:00-04:00,12175.206,ISO-NE System Total,78.1472631849128
